time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-04 00:00:00+00:00,29,7,58.0,4.0
2025-07-05 00:00:00+00:00,27,6,,
2025-07-06 00:00:00+00:00,4,3,,
2025-07-07 00:00:00+00:00,3,3,6.0,5.0
2025-07-08 00:00:00+00:00,5,4,14.0,3.0
2025-07-09 00:00:00+00:00,15,5,37.0,6.0
2025-07-10 00:00:00+00:00,56,12,27.0,2.0
2025-07-11 00:00:00+00:00,29,8,40.0,5.0
2025-07-12 00:00:00+00:00,17,10,2.0,2.0
2025-07-13 00:00:00+00:00,6,4,2.0,2.0
2025-07-14 00:00:00+00:00,41,9,34.0,4.0
2025-07-15 00:00:00+00:00,6,6,15.0,4.0
2025-07-16 00:00:00+00:00,2,2,6.0,1.0
2025-07-17 00:00:00+00:00,4,4,20.0,5.0
