referrer,views_total,views_unique
lf-networking.atlassian.net,48,2
Google,37,6
github.com,27,10
perplexity.ai,7,3
l3af.io,5,2
devops.sdsdev.co.kr,5,1
sobyte.net,1,1
link.zhihu.com,1,1
