time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-09 00:00:00+00:00,10,8,3,3
2025-11-10 00:00:00+00:00,7,6,6,5
2025-11-11 00:00:00+00:00,11,9,9,7
2025-11-12 00:00:00+00:00,36,21,22,4
2025-11-13 00:00:00+00:00,12,11,4,4
2025-11-14 00:00:00+00:00,12,9,14,5
2025-11-15 00:00:00+00:00,35,13,8,2
2025-11-16 00:00:00+00:00,8,6,2,1
2025-11-17 00:00:00+00:00,7,4,78,9
2025-11-18 00:00:00+00:00,5,4,18,4
2025-11-19 00:00:00+00:00,49,13,85,7
2025-11-20 00:00:00+00:00,22,7,31,4
2025-11-21 00:00:00+00:00,34,11,36,5
2025-11-22 00:00:00+00:00,34,11,8,6
