time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-11 00:00:00+00:00,3,3,3.0,2.0
2025-06-12 00:00:00+00:00,13,1,1.0,1.0
2025-06-13 00:00:00+00:00,2,2,5.0,2.0
2025-06-14 00:00:00+00:00,26,4,,
2025-06-15 00:00:00+00:00,4,4,33.0,2.0
2025-06-16 00:00:00+00:00,53,5,12.0,6.0
2025-06-17 00:00:00+00:00,47,6,21.0,3.0
2025-06-18 00:00:00+00:00,8,2,51.0,8.0
2025-06-19 00:00:00+00:00,78,16,45.0,5.0
2025-06-20 00:00:00+00:00,29,6,31.0,5.0
2025-06-21 00:00:00+00:00,12,5,,
2025-06-22 00:00:00+00:00,2,2,,
2025-06-23 00:00:00+00:00,3,3,7.0,3.0
2025-06-24 00:00:00+00:00,3,3,5.0,4.0
