referrer,views_total,views_unique
github.com,108,19
Google,61,16
wiki.lfnetworking.org,25,1
lfnetworking.org,14,2
l3af.io,10,3
DuckDuckGo,2,1
yandex.com,1,1
medium.com,1,1
