time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-21 00:00:00+00:00,36,15,10,4
2026-08-22 00:00:00+00:00,17,12,0,0
2026-08-23 00:00:00+00:00,34,28,6,2
2026-08-24 00:00:00+00:00,27,11,1,1
2026-08-25 00:00:00+00:00,19,11,2,2
2026-08-26 00:00:00+00:00,141,31,0,0
2026-08-27 00:00:00+00:00,15,7,2,2
2026-08-28 00:00:00+00:00,28,8,3,3
2026-08-29 00:00:00+00:00,39,11,1,1
2026-08-30 00:00:00+00:00,32,9,6,3
2026-08-31 00:00:00+00:00,22,7,17,16
2026-09-01 00:00:00+00:00,20,18,15,12
2026-09-02 00:00:00+00:00,51,18,38,6
2026-09-03 00:00:00+00:00,33,24,14,14
