time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-23 00:00:00+00:00,61,35,15.0,5.0
2022-11-24 00:00:00+00:00,58,35,12.0,4.0
2022-11-25 00:00:00+00:00,71,33,7.0,2.0
2022-11-26 00:00:00+00:00,72,40,1.0,1.0
2022-11-27 00:00:00+00:00,23,15,,
2022-11-28 00:00:00+00:00,3,2,1.0,1.0
2022-11-29 00:00:00+00:00,3,2,11.0,7.0
2022-11-30 00:00:00+00:00,59,37,4.0,2.0
2022-12-01 00:00:00+00:00,62,38,5.0,4.0
2022-12-02 00:00:00+00:00,22,17,15.0,6.0
2022-12-03 00:00:00+00:00,15,5,2.0,2.0
2022-12-04 00:00:00+00:00,1,1,1.0,1.0
2022-12-05 00:00:00+00:00,42,37,1.0,1.0
2022-12-06 00:00:00+00:00,63,35,2.0,1.0
