url_path,views_total,views_unique
/l3af-project/l3afd,175,71
/l3af-project/l3afd/pulls,42,13
/l3af-project/l3afd/issues,37,18
/l3af-project/l3afd/tree/main/apis,34,11
/l3af-project/l3afd/tree/main/docs,34,8
/l3af-project/l3afd/issues/191,31,12
/l3af-project/l3afd/tree/main/kf,27,11
/l3af-project/l3afd/blob/main/kf/nfconfig.go,26,2
/l3af-project/l3afd/actions/runs/4392863582,23,6
/l3af-project/l3afd/tree/main/config,20,8
