time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-21 00:00:00+00:00,17,16,7.0,4.0
2025-10-22 00:00:00+00:00,27,18,2.0,2.0
2025-10-23 00:00:00+00:00,10,9,,
2025-10-24 00:00:00+00:00,14,10,10.0,3.0
2025-10-25 00:00:00+00:00,24,10,4.0,4.0
2025-10-26 00:00:00+00:00,14,9,5.0,2.0
2025-10-27 00:00:00+00:00,11,11,14.0,7.0
2025-10-28 00:00:00+00:00,17,15,16.0,3.0
2025-10-29 00:00:00+00:00,31,26,3.0,3.0
2025-10-30 00:00:00+00:00,11,7,8.0,4.0
2025-10-31 00:00:00+00:00,19,15,1.0,1.0
2025-11-01 00:00:00+00:00,41,14,1.0,1.0
2025-11-02 00:00:00+00:00,10,7,2.0,2.0
2025-11-03 00:00:00+00:00,25,20,6.0,5.0
