url_path,views_total,views_unique
/l3af-project/l3afd,190,44
/l3af-project/l3afd/pull/205,96,11
/l3af-project/l3afd/pulls,90,9
/l3af-project/l3afd/issues,83,13
/l3af-project/l3afd/pull/207,71,16
/l3af-project/l3afd/pull/205/files,47,5
/l3af-project/l3afd/pull/207/checks,39,4
/l3af-project/l3afd/pull/199,33,7
/l3af-project/l3afd/pull/207/files,33,6
/l3af-project/l3afd/issues/201,32,7
