time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-14 00:00:00+00:00,44.0,16.0,51.0,4.0
2025-05-15 00:00:00+00:00,6.0,3.0,16.0,6.0
2025-05-16 00:00:00+00:00,3.0,3.0,24.0,3.0
2025-05-17 00:00:00+00:00,26.0,7.0,30.0,2.0
2025-05-18 00:00:00+00:00,,,5.0,1.0
2025-05-19 00:00:00+00:00,4.0,4.0,3.0,3.0
2025-05-20 00:00:00+00:00,74.0,14.0,128.0,4.0
2025-05-21 00:00:00+00:00,31.0,11.0,78.0,8.0
2025-05-22 00:00:00+00:00,16.0,8.0,20.0,6.0
2025-05-23 00:00:00+00:00,26.0,6.0,34.0,1.0
2025-05-24 00:00:00+00:00,30.0,11.0,18.0,1.0
2025-05-25 00:00:00+00:00,1.0,1.0,,
2025-05-26 00:00:00+00:00,8.0,5.0,14.0,3.0
2025-05-27 00:00:00+00:00,3.0,2.0,5.0,2.0
