time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-02 00:00:00+00:00,44,28,145,11
2023-05-03 00:00:00+00:00,61,43,48,11
2023-05-04 00:00:00+00:00,65,46,36,10
2023-05-05 00:00:00+00:00,21,16,38,14
2023-05-06 00:00:00+00:00,25,5,32,8
2023-05-07 00:00:00+00:00,7,3,33,7
2023-05-08 00:00:00+00:00,60,11,104,17
2023-05-09 00:00:00+00:00,9,7,118,11
2023-05-10 00:00:00+00:00,9,7,151,17
2023-05-11 00:00:00+00:00,5,4,37,10
2023-05-12 00:00:00+00:00,11,6,158,12
2023-05-13 00:00:00+00:00,7,4,1,1
2023-05-14 00:00:00+00:00,5,3,5,3
2023-05-15 00:00:00+00:00,53,4,162,14
