url_path,views_total,views_unique
/l3af-project/l3afd,104,36
/l3af-project/l3afd/pulls,61,13
/l3af-project/l3afd/pull/245,44,9
/l3af-project/l3afd/issues,36,7
/l3af-project/l3afd/tree/main/docs,33,6
/l3af-project/l3afd/pull/262,30,7
/l3af-project/l3afd/tree/main/config,20,4
/l3af-project/l3afd/pull/274,15,5
/l3af-project/l3afd/tree/main/kf,15,5
/l3af-project/l3afd/tree/main/apis,15,4
