time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-30 00:00:00+00:00,302,19,0,0
2026-07-31 00:00:00+00:00,8,7,5,1
2026-08-01 00:00:00+00:00,224,218,2,2
2026-08-02 00:00:00+00:00,21,17,0,0
2026-08-03 00:00:00+00:00,6,5,5,3
2026-08-04 00:00:00+00:00,14,12,7,4
2026-08-05 00:00:00+00:00,16,9,9,2
2026-08-06 00:00:00+00:00,1742,20,0,0
2026-08-07 00:00:00+00:00,17,13,2,2
2026-08-08 00:00:00+00:00,664,19,1,1
2026-08-09 00:00:00+00:00,96,21,1,1
2026-08-10 00:00:00+00:00,67,62,3,3
2026-08-11 00:00:00+00:00,12,8,10,4
2026-08-12 00:00:00+00:00,53,21,60,5
