time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-05 00:00:00+00:00,4,4,1.0,1.0
2025-10-06 00:00:00+00:00,6,6,37.0,3.0
2025-10-07 00:00:00+00:00,3,3,11.0,4.0
2025-10-08 00:00:00+00:00,47,11,34.0,4.0
2025-10-09 00:00:00+00:00,5,4,3.0,3.0
2025-10-10 00:00:00+00:00,3,3,,
2025-10-11 00:00:00+00:00,32,13,1.0,1.0
2025-10-12 00:00:00+00:00,6,5,1.0,1.0
2025-10-13 00:00:00+00:00,2,2,3.0,3.0
2025-10-14 00:00:00+00:00,9,9,2.0,2.0
2025-10-15 00:00:00+00:00,24,10,23.0,5.0
2025-10-16 00:00:00+00:00,20,18,10.0,4.0
2025-10-17 00:00:00+00:00,12,11,17.0,5.0
2025-10-18 00:00:00+00:00,16,7,3.0,3.0
