referrer,views_total,views_unique
github.com,278,10
wiki.lfnetworking.org,46,6
statics.teams.cdn.office.net,31,2
l3af.io,27,10
medium.com,14,1
Google,5,5
canva.com,2,1
pkg.go.dev,2,1
