time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-09 00:00:00+00:00,2.0,2.0,2.0,2.0
2025-06-10 00:00:00+00:00,,,14.0,3.0
2025-06-11 00:00:00+00:00,3.0,3.0,3.0,2.0
2025-06-12 00:00:00+00:00,13.0,1.0,1.0,1.0
2025-06-13 00:00:00+00:00,2.0,2.0,5.0,2.0
2025-06-14 00:00:00+00:00,26.0,4.0,,
2025-06-15 00:00:00+00:00,4.0,4.0,33.0,2.0
2025-06-16 00:00:00+00:00,53.0,5.0,12.0,6.0
2025-06-17 00:00:00+00:00,47.0,6.0,21.0,3.0
2025-06-18 00:00:00+00:00,8.0,2.0,51.0,8.0
2025-06-19 00:00:00+00:00,78.0,16.0,45.0,5.0
2025-06-20 00:00:00+00:00,29.0,6.0,31.0,5.0
2025-06-21 00:00:00+00:00,12.0,5.0,,
2025-06-22 00:00:00+00:00,2.0,2.0,,
