referrer,views_total,views_unique
github.com,232,20
Bing,125,3
medium.com,66,17
l3af.io,48,15
Google,37,14
coveralls.io,23,1
wiki.lfnetworking.org,10,3
linkedin.com,3,3
com.linkedin.android,3,2
opensource.com,3,1
