url_path,views_total,views_unique
/l3af-project/l3afd,87,39
/l3af-project/l3afd/pull/374,73,16
/l3af-project/l3afd/pulls,57,6
/l3af-project/l3afd/pull/374/files,29,5
/l3af-project/l3afd/issues,16,5
/l3af-project/l3afd/tree/main/kf,12,4
/l3af-project/l3afd/pull/373/files,11,4
/l3af-project/l3afd/tree/main/models,11,4
/l3af-project/l3afd/pull/373,10,4
/l3af-project/l3afd/tree/main/docs,9,2
