time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-11 00:00:00+00:00,,,19.0,5.0
2024-11-12 00:00:00+00:00,,,30.0,3.0
2024-11-13 00:00:00+00:00,14.0,5.0,28.0,4.0
2024-11-14 00:00:00+00:00,1.0,1.0,10.0,2.0
2024-11-15 00:00:00+00:00,5.0,1.0,6.0,4.0
2024-11-16 00:00:00+00:00,8.0,3.0,11.0,2.0
2024-11-17 00:00:00+00:00,,,1.0,1.0
2024-11-18 00:00:00+00:00,,,17.0,8.0
2024-11-19 00:00:00+00:00,,,18.0,5.0
2024-11-20 00:00:00+00:00,,,21.0,6.0
2024-11-21 00:00:00+00:00,12.0,3.0,44.0,5.0
2024-11-22 00:00:00+00:00,6.0,2.0,47.0,5.0
2024-11-23 00:00:00+00:00,18.0,3.0,,
