time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-27 00:00:00+00:00,1,1,24.0,5.0
2025-02-28 00:00:00+00:00,2,2,4.0,3.0
2025-03-01 00:00:00+00:00,9,4,,
2025-03-02 00:00:00+00:00,3,3,2.0,1.0
2025-03-03 00:00:00+00:00,40,10,42.0,3.0
2025-03-04 00:00:00+00:00,2,2,7.0,5.0
2025-03-05 00:00:00+00:00,8,7,18.0,4.0
2025-03-06 00:00:00+00:00,19,13,23.0,9.0
2025-03-07 00:00:00+00:00,9,9,9.0,6.0
2025-03-08 00:00:00+00:00,22,7,24.0,4.0
2025-03-09 00:00:00+00:00,4,4,21.0,3.0
2025-03-10 00:00:00+00:00,5,5,28.0,7.0
2025-03-11 00:00:00+00:00,3,3,6.0,4.0
2025-03-12 00:00:00+00:00,2,2,60.0,8.0
