time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-22 00:00:00+00:00,5,3,1.0,1.0
2023-07-23 00:00:00+00:00,3,2,,
2023-07-24 00:00:00+00:00,5,4,4.0,3.0
2023-07-25 00:00:00+00:00,6,4,9.0,4.0
2023-07-26 00:00:00+00:00,4,2,30.0,5.0
2023-07-27 00:00:00+00:00,4,3,1.0,1.0
2023-07-28 00:00:00+00:00,5,3,17.0,4.0
2023-07-29 00:00:00+00:00,12,7,21.0,4.0
2023-07-30 00:00:00+00:00,3,2,32.0,4.0
2023-07-31 00:00:00+00:00,3,2,25.0,5.0
2023-08-01 00:00:00+00:00,60,9,124.0,10.0
2023-08-02 00:00:00+00:00,4,3,17.0,9.0
2023-08-03 00:00:00+00:00,3,2,34.0,4.0
2023-08-04 00:00:00+00:00,5,4,29.0,9.0
