referrer,views_total,views_unique
github.com,171,19
statics.teams.cdn.office.net,132,6
Google,103,13
l3af.io,60,9
Bing,34,2
ebpf.foundation,10,2
wiki.lfnetworking.org,5,3
yandex.ru,1,1
medium.com,1,1
