time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-04 00:00:00+00:00,,,10,3
2024-08-05 00:00:00+00:00,1.0,1.0,63,14
2024-08-06 00:00:00+00:00,,,4,2
2024-08-07 00:00:00+00:00,,,107,7
2024-08-08 00:00:00+00:00,11.0,2.0,42,9
2024-08-09 00:00:00+00:00,8.0,4.0,27,3
2024-08-10 00:00:00+00:00,23.0,3.0,3,2
2024-08-11 00:00:00+00:00,,,28,3
2024-08-12 00:00:00+00:00,16.0,2.0,51,7
2024-08-13 00:00:00+00:00,23.0,4.0,42,9
2024-08-14 00:00:00+00:00,1.0,1.0,58,5
2024-08-15 00:00:00+00:00,1.0,1.0,25,6
2024-08-16 00:00:00+00:00,,,27,6
2024-08-17 00:00:00+00:00,12.0,2.0,2,1
