time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-25 00:00:00+00:00,24,10,4,4
2025-10-26 00:00:00+00:00,14,9,5,2
2025-10-27 00:00:00+00:00,11,11,14,7
2025-10-28 00:00:00+00:00,17,15,16,3
2025-10-29 00:00:00+00:00,31,26,3,3
2025-10-30 00:00:00+00:00,11,7,8,4
2025-10-31 00:00:00+00:00,19,15,1,1
2025-11-01 00:00:00+00:00,41,14,1,1
2025-11-02 00:00:00+00:00,10,7,2,2
2025-11-03 00:00:00+00:00,25,20,6,5
2025-11-04 00:00:00+00:00,17,13,5,5
2025-11-05 00:00:00+00:00,53,21,49,8
2025-11-06 00:00:00+00:00,24,17,11,4
2025-11-07 00:00:00+00:00,13,8,1,1
