time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-12 00:00:00+00:00,132,33,132,5
2026-03-13 00:00:00+00:00,18,15,11,3
2026-03-14 00:00:00+00:00,56,13,2,2
2026-03-15 00:00:00+00:00,15,8,2,2
2026-03-16 00:00:00+00:00,11,10,19,7
2026-03-17 00:00:00+00:00,37,15,2,2
2026-03-18 00:00:00+00:00,87,26,52,3
2026-03-19 00:00:00+00:00,7,5,19,4
2026-03-20 00:00:00+00:00,16,14,1,1
2026-03-21 00:00:00+00:00,32,9,0,0
2026-03-22 00:00:00+00:00,6,5,1,1
2026-03-23 00:00:00+00:00,11,10,1,1
2026-03-24 00:00:00+00:00,4,4,0,0
2026-03-25 00:00:00+00:00,45,14,36,4
