referrer,views_total,views_unique
github.com,55,14
Google,22,7
l3af.io,19,7
wiki.lfnetworking.org,2,2
tfir.io,1,1
ibm.webex.com,1,1
insights-v2.lfx.linuxfoundation.org,1,1
