referrer,views_total,views_unique
l3af.io,108,7
Google,89,20
github.com,85,13
l.facebook.com,45,1
wiki.lfnetworking.org,33,2
medium.com,5,5
lfnetworking.org,3,2
search.brave.com,1,1
