time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-28 00:00:00+00:00,64,38,9.0,6.0
2023-04-29 00:00:00+00:00,68,41,4.0,2.0
2023-04-30 00:00:00+00:00,64,42,,
2023-05-01 00:00:00+00:00,22,18,10.0,3.0
2023-05-02 00:00:00+00:00,44,28,145.0,11.0
2023-05-03 00:00:00+00:00,61,43,48.0,11.0
2023-05-04 00:00:00+00:00,65,46,36.0,10.0
2023-05-05 00:00:00+00:00,21,16,38.0,14.0
2023-05-06 00:00:00+00:00,25,5,32.0,8.0
2023-05-07 00:00:00+00:00,7,3,33.0,7.0
2023-05-08 00:00:00+00:00,60,11,104.0,17.0
2023-05-09 00:00:00+00:00,9,7,118.0,11.0
2023-05-10 00:00:00+00:00,9,7,151.0,17.0
2023-05-11 00:00:00+00:00,5,4,37.0,10.0
