time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-14 00:00:00+00:00,3,2,36,3
2023-12-15 00:00:00+00:00,3,2,4,2
2023-12-16 00:00:00+00:00,13,5,5,5
2023-12-17 00:00:00+00:00,3,2,1,1
2023-12-18 00:00:00+00:00,9,7,12,3
2023-12-19 00:00:00+00:00,8,7,54,5
2023-12-20 00:00:00+00:00,3,2,52,6
2023-12-21 00:00:00+00:00,3,2,45,6
2023-12-22 00:00:00+00:00,4,3,45,2
2023-12-23 00:00:00+00:00,10,6,12,3
2023-12-24 00:00:00+00:00,2,2,15,3
2023-12-25 00:00:00+00:00,3,2,19,4
2023-12-26 00:00:00+00:00,1,1,4,4
2023-12-27 00:00:00+00:00,1,1,5,2
