time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-22 00:00:00+00:00,7,6,16,7
2025-09-23 00:00:00+00:00,4,3,2,2
2025-09-24 00:00:00+00:00,26,7,67,8
2025-09-25 00:00:00+00:00,63,22,36,2
2025-09-26 00:00:00+00:00,50,19,48,6
2025-09-27 00:00:00+00:00,16,9,2,1
2025-09-28 00:00:00+00:00,6,6,5,2
2025-09-29 00:00:00+00:00,8,8,7,4
2025-09-30 00:00:00+00:00,14,14,7,1
2025-10-01 00:00:00+00:00,10,7,1,1
2025-10-02 00:00:00+00:00,8,8,2,1
2025-10-03 00:00:00+00:00,4,4,7,4
2025-10-04 00:00:00+00:00,33,5,7,4
2025-10-05 00:00:00+00:00,4,4,1,1
