time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-07 00:00:00+00:00,3,3,9,6
2024-02-08 00:00:00+00:00,4,4,33,6
2024-02-09 00:00:00+00:00,8,3,13,4
2024-02-10 00:00:00+00:00,24,6,7,5
2024-02-11 00:00:00+00:00,6,6,33,8
2024-02-12 00:00:00+00:00,4,4,35,4
2024-02-13 00:00:00+00:00,8,7,60,3
2024-02-14 00:00:00+00:00,8,7,32,3
2024-02-15 00:00:00+00:00,4,3,13,5
2024-02-16 00:00:00+00:00,7,5,13,5
2024-02-17 00:00:00+00:00,17,6,2,2
2024-02-18 00:00:00+00:00,2,2,5,4
2024-02-19 00:00:00+00:00,5,4,32,6
2024-02-20 00:00:00+00:00,2,2,51,8
