time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-31 00:00:00+00:00,6,5,8.0,4.0
2025-04-01 00:00:00+00:00,1,1,,
2025-04-02 00:00:00+00:00,36,8,125.0,10.0
2025-04-03 00:00:00+00:00,12,8,20.0,4.0
2025-04-04 00:00:00+00:00,6,6,32.0,4.0
2025-04-05 00:00:00+00:00,13,8,5.0,2.0
2025-04-06 00:00:00+00:00,1,1,3.0,2.0
2025-04-07 00:00:00+00:00,9,9,72.0,6.0
2025-04-08 00:00:00+00:00,3,3,7.0,2.0
2025-04-09 00:00:00+00:00,32,8,156.0,3.0
2025-04-10 00:00:00+00:00,1,1,9.0,3.0
2025-04-11 00:00:00+00:00,3,3,,
2025-04-12 00:00:00+00:00,25,5,,
