referrer,views_total,views_unique
Google,39,10
github.com,22,6
l3af.io,20,4
wiki.lfnetworking.org,13,2
medium.com,5,2
lfnetworking.org,4,3
Bing,4,2
cn.bing.com,1,1
meet.google.com,1,1
