referrer,views_total,views_unique
github.com,284,12
wiki.lfnetworking.org,50,7
statics.teams.cdn.office.net,31,2
l3af.io,26,9
medium.com,16,2
Google,7,6
canva.com,2,1
pkg.go.dev,2,1
