time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-15 00:00:00+00:00,68,47,94,10
2023-06-16 00:00:00+00:00,48,18,87,8
2023-06-17 00:00:00+00:00,16,6,40,10
2023-06-18 00:00:00+00:00,4,3,101,8
2023-06-19 00:00:00+00:00,4,3,155,13
2023-06-20 00:00:00+00:00,39,11,199,12
2023-06-21 00:00:00+00:00,15,5,135,11
2023-06-22 00:00:00+00:00,6,3,35,10
2023-06-23 00:00:00+00:00,3,2,48,8
2023-06-24 00:00:00+00:00,33,6,33,4
2023-06-25 00:00:00+00:00,3,2,13,6
2023-06-26 00:00:00+00:00,45,13,39,11
2023-06-27 00:00:00+00:00,10,5,98,12
2023-06-28 00:00:00+00:00,25,23,9,5
