time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-16 00:00:00+00:00,63,41,19,6
2023-04-17 00:00:00+00:00,76,53,57,7
2023-04-18 00:00:00+00:00,76,50,74,10
2023-04-19 00:00:00+00:00,110,49,172,13
2023-04-20 00:00:00+00:00,64,44,23,6
2023-04-21 00:00:00+00:00,66,36,56,12
2023-04-22 00:00:00+00:00,75,39,14,11
2023-04-23 00:00:00+00:00,24,13,28,4
2023-04-24 00:00:00+00:00,5,3,49,8
2023-04-25 00:00:00+00:00,82,25,189,9
2023-04-26 00:00:00+00:00,112,51,293,13
2023-04-27 00:00:00+00:00,72,40,43,8
2023-04-28 00:00:00+00:00,64,38,9,6
2023-04-29 00:00:00+00:00,64,39,4,2
