time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-13 00:00:00+00:00,7,4,1,1
2023-05-14 00:00:00+00:00,5,3,5,3
2023-05-15 00:00:00+00:00,53,4,162,14
2023-05-16 00:00:00+00:00,37,25,56,11
2023-05-17 00:00:00+00:00,66,49,76,22
2023-05-18 00:00:00+00:00,63,43,51,12
2023-05-19 00:00:00+00:00,70,38,61,5
2023-05-20 00:00:00+00:00,29,19,6,2
2023-05-21 00:00:00+00:00,6,3,10,5
2023-05-22 00:00:00+00:00,4,3,35,11
2023-05-23 00:00:00+00:00,64,27,108,16
2023-05-24 00:00:00+00:00,64,46,70,9
2023-05-25 00:00:00+00:00,71,49,43,13
2023-05-26 00:00:00+00:00,34,27,29,4
