time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-23 00:00:00+00:00,76,4,143,4
2023-11-24 00:00:00+00:00,24,3,66,7
2023-11-25 00:00:00+00:00,4,3,8,2
2023-11-26 00:00:00+00:00,3,2,11,3
2023-11-27 00:00:00+00:00,26,8,112,12
2023-11-28 00:00:00+00:00,50,5,136,7
2023-11-29 00:00:00+00:00,12,5,100,9
2023-11-30 00:00:00+00:00,25,14,69,12
2023-12-01 00:00:00+00:00,5,4,18,4
2023-12-02 00:00:00+00:00,18,6,8,1
2023-12-03 00:00:00+00:00,3,2,30,4
2023-12-04 00:00:00+00:00,7,5,28,8
2023-12-05 00:00:00+00:00,4,3,51,9
2023-12-06 00:00:00+00:00,6,5,22,5
