time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-07 00:00:00+00:00,13,8,1.0,1.0
2025-11-08 00:00:00+00:00,34,15,,
2025-11-09 00:00:00+00:00,10,8,3.0,3.0
2025-11-10 00:00:00+00:00,7,6,6.0,5.0
2025-11-11 00:00:00+00:00,11,9,9.0,7.0
2025-11-12 00:00:00+00:00,36,21,22.0,4.0
2025-11-13 00:00:00+00:00,12,11,4.0,4.0
2025-11-14 00:00:00+00:00,12,9,14.0,5.0
2025-11-15 00:00:00+00:00,35,13,8.0,2.0
2025-11-16 00:00:00+00:00,8,6,2.0,1.0
2025-11-17 00:00:00+00:00,7,4,78.0,9.0
2025-11-18 00:00:00+00:00,5,4,18.0,4.0
2025-11-19 00:00:00+00:00,49,13,85.0,7.0
2025-11-20 00:00:00+00:00,22,7,31.0,4.0
