url_path,views_total,views_unique
/l3af-project/l3afd,141,34
/l3af-project/l3afd/pulls,90,10
/l3af-project/l3afd/pull/279,68,12
/l3af-project/l3afd/tree/main/kf,27,3
/l3af-project/l3afd/issues,25,4
/l3af-project/l3afd/blob/main/kf/nfconfig.go,23,2
/l3af-project/l3afd/pull/279/files,22,6
/l3af-project/l3afd/tree/main/apis,20,5
/l3af-project/l3afd/pull/297,18,3
/l3af-project/l3afd/tree/main/docs,15,4
