time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-10 00:00:00+00:00,6,4,80.0,13.0
2023-10-11 00:00:00+00:00,11,6,26.0,4.0
2023-10-12 00:00:00+00:00,13,5,74.0,10.0
2023-10-13 00:00:00+00:00,10,5,60.0,9.0
2023-10-14 00:00:00+00:00,15,7,35.0,3.0
2023-10-15 00:00:00+00:00,6,3,24.0,2.0
2023-10-16 00:00:00+00:00,39,7,145.0,6.0
2023-10-17 00:00:00+00:00,74,8,172.0,8.0
2023-10-18 00:00:00+00:00,9,4,94.0,7.0
2023-10-19 00:00:00+00:00,3,2,37.0,9.0
2023-10-20 00:00:00+00:00,11,3,58.0,11.0
2023-10-21 00:00:00+00:00,14,5,4.0,2.0
2023-10-22 00:00:00+00:00,4,3,,
2023-10-23 00:00:00+00:00,8,6,39.0,3.0
