time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-22 00:00:00+00:00,75,39,14.0,11.0
2023-04-23 00:00:00+00:00,24,13,28.0,4.0
2023-04-24 00:00:00+00:00,5,3,49.0,8.0
2023-04-25 00:00:00+00:00,82,25,189.0,9.0
2023-04-26 00:00:00+00:00,112,51,293.0,13.0
2023-04-27 00:00:00+00:00,72,40,43.0,8.0
2023-04-28 00:00:00+00:00,64,38,9.0,6.0
2023-04-29 00:00:00+00:00,68,41,4.0,2.0
2023-04-30 00:00:00+00:00,64,42,,
2023-05-01 00:00:00+00:00,22,18,10.0,3.0
2023-05-02 00:00:00+00:00,44,28,145.0,11.0
2023-05-03 00:00:00+00:00,61,43,48.0,11.0
2023-05-04 00:00:00+00:00,65,46,36.0,10.0
2023-05-05 00:00:00+00:00,20,15,38.0,14.0
