referrer,views_total,views_unique
github.com,152,13
l3af.io,22,9
wiki.lfnetworking.org,16,8
medium.com,12,4
Google,10,7
Bing,6,3
com.google.android.gm,1,1
statics.teams.cdn.office.net,1,1
