time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-04 00:00:00+00:00,14,6,46,7
2023-10-05 00:00:00+00:00,4,3,15,4
2023-10-06 00:00:00+00:00,3,2,15,5
2023-10-07 00:00:00+00:00,19,5,12,6
2023-10-08 00:00:00+00:00,50,10,135,3
2023-10-09 00:00:00+00:00,33,10,79,6
2023-10-10 00:00:00+00:00,6,4,80,13
2023-10-11 00:00:00+00:00,11,6,26,4
2023-10-12 00:00:00+00:00,13,5,74,10
2023-10-13 00:00:00+00:00,10,5,60,9
2023-10-14 00:00:00+00:00,15,7,35,3
2023-10-15 00:00:00+00:00,6,3,24,2
2023-10-16 00:00:00+00:00,39,7,145,6
2023-10-17 00:00:00+00:00,73,8,172,8
