time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-14 00:00:00+00:00,12,9,14.0,5.0
2025-11-15 00:00:00+00:00,35,13,8.0,2.0
2025-11-16 00:00:00+00:00,8,6,2.0,1.0
2025-11-17 00:00:00+00:00,7,4,78.0,9.0
2025-11-18 00:00:00+00:00,5,4,18.0,4.0
2025-11-19 00:00:00+00:00,49,13,85.0,7.0
2025-11-20 00:00:00+00:00,22,7,31.0,4.0
2025-11-21 00:00:00+00:00,34,11,36.0,5.0
2025-11-22 00:00:00+00:00,34,11,8.0,6.0
2025-11-23 00:00:00+00:00,10,9,4.0,3.0
2025-11-24 00:00:00+00:00,19,17,,
2025-11-25 00:00:00+00:00,66,23,17.0,4.0
2025-11-26 00:00:00+00:00,41,16,38.0,3.0
2025-11-27 00:00:00+00:00,11,9,1.0,1.0
