time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-08 00:00:00+00:00,14,6,45.0,3.0
2023-09-09 00:00:00+00:00,17,6,,
2023-09-10 00:00:00+00:00,3,2,87.0,3.0
2023-09-11 00:00:00+00:00,37,9,61.0,11.0
2023-09-12 00:00:00+00:00,15,6,103.0,10.0
2023-09-13 00:00:00+00:00,10,6,18.0,6.0
2023-09-14 00:00:00+00:00,17,6,98.0,4.0
2023-09-15 00:00:00+00:00,31,6,55.0,6.0
2023-09-16 00:00:00+00:00,9,5,5.0,2.0
2023-09-17 00:00:00+00:00,11,3,12.0,4.0
2023-09-18 00:00:00+00:00,5,4,71.0,14.0
2023-09-19 00:00:00+00:00,138,8,210.0,9.0
2023-09-20 00:00:00+00:00,22,4,156.0,10.0
2023-09-21 00:00:00+00:00,39,3,69.0,6.0
