time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-02 00:00:00+00:00,42,5,167,7
2024-04-03 00:00:00+00:00,37,6,178,12
2024-04-04 00:00:00+00:00,35,8,99,6
2024-04-05 00:00:00+00:00,9,5,70,4
2024-04-06 00:00:00+00:00,9,4,4,4
2024-04-07 00:00:00+00:00,9,5,53,4
2024-04-08 00:00:00+00:00,36,7,94,8
2024-04-09 00:00:00+00:00,3,3,37,4
2024-04-10 00:00:00+00:00,47,10,165,8
2024-04-11 00:00:00+00:00,13,9,45,5
2024-04-12 00:00:00+00:00,27,10,52,6
2024-04-13 00:00:00+00:00,5,4,4,3
2024-04-14 00:00:00+00:00,3,2,18,2
2024-04-15 00:00:00+00:00,5,4,23,7
