time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-27 00:00:00+00:00,1,1,27,4
2025-07-28 00:00:00+00:00,5,5,31,4
2025-07-29 00:00:00+00:00,2,2,6,2
2025-07-30 00:00:00+00:00,3,3,14,3
2025-07-31 00:00:00+00:00,1,1,1,1
2025-08-01 00:00:00+00:00,2,2,2,2
2025-08-02 00:00:00+00:00,25,4,1,1
2025-08-03 00:00:00+00:00,2,2,3,3
2025-08-04 00:00:00+00:00,3,3,28,5
2025-08-05 00:00:00+00:00,3,3,1,1
2025-08-06 00:00:00+00:00,110,18,62,8
2025-08-07 00:00:00+00:00,5,5,4,3
2025-08-08 00:00:00+00:00,6,4,13,4
2025-08-09 00:00:00+00:00,65,9,80,2
