time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-04 00:00:00+00:00,12,9,16,3
2026-03-05 00:00:00+00:00,5,4,17,2
2026-03-06 00:00:00+00:00,4,3,6,2
2026-03-07 00:00:00+00:00,17,10,1,1
2026-03-08 00:00:00+00:00,13,11,1,1
2026-03-09 00:00:00+00:00,93,21,94,1
2026-03-10 00:00:00+00:00,39,18,74,1
2026-03-11 00:00:00+00:00,185,34,165,3
2026-03-12 00:00:00+00:00,132,33,132,5
2026-03-13 00:00:00+00:00,18,15,11,3
2026-03-14 00:00:00+00:00,56,13,2,2
2026-03-15 00:00:00+00:00,15,8,2,2
2026-03-16 00:00:00+00:00,11,10,19,7
2026-03-17 00:00:00+00:00,37,15,2,2
