time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-27 00:00:00+00:00,1,1,29,7
2023-02-28 00:00:00+00:00,60,45,17,3
2023-03-01 00:00:00+00:00,75,52,67,14
2023-03-02 00:00:00+00:00,164,50,115,13
2023-03-03 00:00:00+00:00,61,40,15,7
2023-03-04 00:00:00+00:00,77,43,13,3
2023-03-05 00:00:00+00:00,59,44,7,5
2023-03-06 00:00:00+00:00,22,19,64,8
2023-03-07 00:00:00+00:00,4,3,10,3
2023-03-08 00:00:00+00:00,138,25,122,12
2023-03-09 00:00:00+00:00,62,44,51,7
2023-03-10 00:00:00+00:00,63,46,19,6
2023-03-11 00:00:00+00:00,85,54,46,5
2023-03-12 00:00:00+00:00,20,18,10,4
