referrer,views_total,views_unique
github.com,28,8
l3af.io,8,4
Google,7,4
urlisolation.com,5,1
chatgpt.com,4,1
Bing,3,1
lfnetworking.org,3,1
medium.com,2,1
es.search.yahoo.com,1,1
yandex.com,1,1
