time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-10 00:00:00+00:00,4,3,,
2023-12-11 00:00:00+00:00,8,4,66.0,7.0
2023-12-12 00:00:00+00:00,5,3,58.0,18.0
2023-12-13 00:00:00+00:00,3,2,13.0,6.0
2023-12-14 00:00:00+00:00,3,2,36.0,3.0
2023-12-15 00:00:00+00:00,3,2,4.0,2.0
2023-12-16 00:00:00+00:00,13,5,5.0,5.0
2023-12-17 00:00:00+00:00,3,2,1.0,1.0
2023-12-18 00:00:00+00:00,9,7,12.0,3.0
2023-12-19 00:00:00+00:00,8,7,54.0,5.0
2023-12-20 00:00:00+00:00,3,2,52.0,6.0
2023-12-21 00:00:00+00:00,3,2,45.0,6.0
2023-12-22 00:00:00+00:00,4,3,45.0,2.0
2023-12-23 00:00:00+00:00,10,6,12.0,3.0
