url_path,views_total,views_unique
/l3af-project/l3afd,88,35
/l3af-project/l3afd/pulls,29,5
/l3af-project/l3afd/tree/main/kf,17,3
/l3af-project/l3afd/issues,15,3
/l3af-project/l3afd/pull/327,12,2
/l3af-project/l3afd/blob/main/docs/CONTRIBUTING.md,10,4
/l3af-project/l3afd/blob/main/docs/swagger.md,8,1
/l3af-project/l3afd/tree/main,7,5
/l3af-project/l3afd/blob/main/kf/bpf.go,6,2
/l3af-project/l3afd/pull/330,6,2
