time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-26 00:00:00+00:00,22,16,1,1
2026-06-27 00:00:00+00:00,33,14,2,2
2026-06-28 00:00:00+00:00,27,20,1,1
2026-06-29 00:00:00+00:00,40,18,6,6
2026-06-30 00:00:00+00:00,20,18,6,5
2026-07-01 00:00:00+00:00,26,22,9,5
2026-07-02 00:00:00+00:00,17,12,1,1
2026-07-03 00:00:00+00:00,332,30,2,2
2026-07-04 00:00:00+00:00,53,27,6,5
2026-07-05 00:00:00+00:00,19,17,10,10
2026-07-06 00:00:00+00:00,17,13,13,11
2026-07-07 00:00:00+00:00,30,14,10,8
2026-07-08 00:00:00+00:00,68,26,24,12
2026-07-09 00:00:00+00:00,19,15,2,2
