time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-30 00:00:00+00:00,5,4,13,6
2023-01-31 00:00:00+00:00,4,2,10,7
2023-02-01 00:00:00+00:00,3,2,8,7
2023-02-02 00:00:00+00:00,1,1,49,6
2023-02-03 00:00:00+00:00,6,4,7,4
2023-02-04 00:00:00+00:00,7,4,2,2
2023-02-05 00:00:00+00:00,5,3,2,2
2023-02-06 00:00:00+00:00,32,26,17,5
2023-02-07 00:00:00+00:00,64,49,25,4
2023-02-08 00:00:00+00:00,61,43,9,7
2023-02-09 00:00:00+00:00,21,20,6,4
2023-02-10 00:00:00+00:00,2,1,2,2
2023-02-11 00:00:00+00:00,12,4,1,1
2023-02-12 00:00:00+00:00,2,2,1,1
