time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-31 00:00:00+00:00,37.0,7.0,112,7
2025-02-01 00:00:00+00:00,16.0,5.0,24,2
2025-02-02 00:00:00+00:00,14.0,7.0,22,3
2025-02-03 00:00:00+00:00,17.0,8.0,92,9
2025-02-04 00:00:00+00:00,7.0,4.0,62,8
2025-02-05 00:00:00+00:00,48.0,14.0,98,9
2025-02-06 00:00:00+00:00,3.0,3.0,2,2
2025-02-07 00:00:00+00:00,6.0,2.0,27,4
2025-02-08 00:00:00+00:00,27.0,6.0,11,6
2025-02-09 00:00:00+00:00,1.0,1.0,3,3
2025-02-10 00:00:00+00:00,2.0,2.0,42,4
2025-02-11 00:00:00+00:00,,,15,8
2025-02-12 00:00:00+00:00,1.0,1.0,29,7
2025-02-13 00:00:00+00:00,4.0,4.0,16,7
