time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-02 00:00:00+00:00,28,10,0,0
2026-05-03 00:00:00+00:00,8,6,0,0
2026-05-04 00:00:00+00:00,8,7,6,1
2026-05-05 00:00:00+00:00,7,5,3,2
2026-05-06 00:00:00+00:00,5,4,8,2
2026-05-07 00:00:00+00:00,5,3,0,0
2026-05-08 00:00:00+00:00,6,5,9,3
2026-05-09 00:00:00+00:00,33,12,2,2
2026-05-10 00:00:00+00:00,8,6,0,0
2026-05-11 00:00:00+00:00,35,13,1,1
2026-05-12 00:00:00+00:00,15,11,5,2
2026-05-13 00:00:00+00:00,92,40,22,4
2026-05-14 00:00:00+00:00,25,17,2,1
2026-05-15 00:00:00+00:00,35,16,2,2
