referrer,views_total,views_unique
github.com,297,12
wiki.lfnetworking.org,48,6
statics.teams.cdn.office.net,31,2
l3af.io,28,11
medium.com,14,1
Google,5,5
canva.com,2,1
pkg.go.dev,2,1
