time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-11 00:00:00+00:00,38,30,14,3
2023-06-12 00:00:00+00:00,69,46,134,17
2023-06-13 00:00:00+00:00,114,55,354,22
2023-06-14 00:00:00+00:00,64,46,46,15
2023-06-15 00:00:00+00:00,68,47,94,10
2023-06-16 00:00:00+00:00,48,18,87,8
2023-06-17 00:00:00+00:00,16,6,40,10
2023-06-18 00:00:00+00:00,4,3,101,8
2023-06-19 00:00:00+00:00,4,3,155,13
2023-06-20 00:00:00+00:00,39,11,199,12
2023-06-21 00:00:00+00:00,15,5,135,11
2023-06-22 00:00:00+00:00,6,3,35,10
2023-06-23 00:00:00+00:00,3,2,48,8
2023-06-24 00:00:00+00:00,33,6,33,4
