url_path,views_total,views_unique
/l3af-project/l3afd,72,35
/l3af-project/l3afd/pulls,20,5
/l3af-project/l3afd/pull/401,18,5
/l3af-project/l3afd/issues,13,8
/l3af-project/l3afd/pull/513,7,4
/l3af-project/l3afd/tree/main/bpfprogs,5,3
/l3af-project/l3afd/issues/549,4,3
/l3af-project/l3afd/pull/513/files,4,3
/l3af-project/l3afd/tree/main,4,3
/l3af-project/l3afd/issues/518,3,3
