url_path,views_total,views_unique
/l3af-project/l3afd,165,80
/l3af-project/l3afd/pulls,36,5
/l3af-project/l3afd/pull/243,26,1
/l3af-project/l3afd/tree/main/kf,20,7
/l3af-project/l3afd/tree/main/models,19,6
/l3af-project/l3afd/blob/be878307ea17829a21c9606c473418d2273bf0d9/kf/nfconfig.go,18,1
/l3af-project/l3afd/tree/main/docs/api,17,5
/l3af-project/l3afd/blob/main/config/config.go,17,2
/l3af-project/l3afd/issues,16,5
/l3af-project/l3afd/tree/main/docs,16,5
