time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-29 00:00:00+00:00,31,26,3.0,3.0
2025-10-30 00:00:00+00:00,11,7,8.0,4.0
2025-10-31 00:00:00+00:00,19,15,1.0,1.0
2025-11-01 00:00:00+00:00,41,14,1.0,1.0
2025-11-02 00:00:00+00:00,10,7,2.0,2.0
2025-11-03 00:00:00+00:00,25,20,6.0,5.0
2025-11-04 00:00:00+00:00,17,13,5.0,5.0
2025-11-05 00:00:00+00:00,53,21,49.0,8.0
2025-11-06 00:00:00+00:00,24,17,11.0,4.0
2025-11-07 00:00:00+00:00,13,8,1.0,1.0
2025-11-08 00:00:00+00:00,34,15,,
2025-11-09 00:00:00+00:00,10,8,3.0,3.0
2025-11-10 00:00:00+00:00,7,6,6.0,5.0
2025-11-11 00:00:00+00:00,11,9,9.0,7.0
