time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-25 00:00:00+00:00,23,7,1,1
2026-01-26 00:00:00+00:00,17,5,43,5
2026-01-27 00:00:00+00:00,5,4,7,3
2026-01-28 00:00:00+00:00,45,15,26,7
2026-01-29 00:00:00+00:00,8,8,11,3
2026-01-30 00:00:00+00:00,6,5,4,4
2026-01-31 00:00:00+00:00,19,5,0,0
2026-02-01 00:00:00+00:00,10,9,11,2
2026-02-02 00:00:00+00:00,18,8,4,2
2026-02-03 00:00:00+00:00,8,8,16,5
2026-02-04 00:00:00+00:00,34,12,24,8
2026-02-05 00:00:00+00:00,7,6,8,2
2026-02-06 00:00:00+00:00,3,3,23,1
2026-02-07 00:00:00+00:00,53,10,1,1
